id,Gender,Age,City,Profession,CGPA,Sleep Duration,Dietary Habits,Degree,Work/Study Hours
75336,Female,18,Faridabad,Student,6.76,'Less than 5 hours',Healthy,'Class 12',5
75348,Female,21,Thane,Student,8.96,'Less than 5 hours',Healthy,MCA,8
75349,Male,29,Ghaziabad,Student,8.69,'7-8 hours',Healthy,B.Ed,9
75355,Female,22,Indore,Student,9.87,'7-8 hours',Moderate,B.Arch,6
75368,Male,25,Varanasi,Student,8.59,'More than 8 hours',Unhealthy,B.Arch,10
75373,Male,25,Srinagar,Student,10,'5-6 hours',Healthy,M.Tech,4
75378,Male,31,Kolkata,Student,8.79,'7-8 hours',Healthy,B.Com,2
75382,Female,20,Hyderabad,Student,7.25,'5-6 hours',Moderate,'Class 12',2
75384,Female,28,Ludhiana,Student,5.37,'7-8 hours',Healthy,B.Ed,1
75387,Female,31,Kalyan,Student,6.16,'Less than 5 hours',Unhealthy,BSc,10
75389,Male,27,Agra,Student,7.24,'Less than 5 hours',Healthy,BSc,1
75390,Male,20,Rajkot,Student,9.44,'5-6 hours',Moderate,'Class 12',4
75392,Male,34,Surat,Student,6.1,'Less than 5 hours',Unhealthy,B.Ed,8
75394,Female,20,Ludhiana,Student,5.65,'Less than 5 hours',Moderate,'Class 12',8
75395,Female,25,Chennai,Student,5.74,'Less than 5 hours',Unhealthy,B.Pharm,8
75402,Female,28,Varanasi,Student,7.32,'5-6 hours',Healthy,LLM,7
75407,Female,18,Lucknow,Student,5.41,'5-6 hours',Moderate,'Class 12',12
75408,Female,20,Srinagar,Student,9.91,'More than 8 hours',Moderate,'Class 12',0
75416,Female,29,Mumbai,Student,7.38,'More than 8 hours',Healthy,B.Pharm,0
75418,Male,25,Patna,Student,8.17,'5-6 hours',Moderate,B.Pharm,12
75429,Male,27,Bhopal,Student,6.99,'5-6 hours',Moderate,M.Pharm,10
75434,Female,18,Kolkata,Student,7.35,'Less than 5 hours',Moderate,'Class 12',9
75438,Male,23,Bhopal,Student,8.52,'Less than 5 hours',Moderate,PhD,10
75444,Male,33,Agra,Student,5.14,'Less than 5 hours',Healthy,MSc,1
75446,Male,23,Kalyan,Student,5.74,'Less than 5 hours',Healthy,BE,10
75448,Male,23,Mumbai,Student,10,'More than 8 hours',Moderate,LLB,1
75462,Female,25,Srinagar,Student,5.87,'Less than 5 hours',Unhealthy,BE,6
75464,Female,30,Kolkata,Student,8.58,'Less than 5 hours',Healthy,BA,3
75469,Female,24,Chennai,Student,5.56,'Less than 5 hours',Unhealthy,LLB,4
75470,Female,18,Mumbai,Student,8.04,'Less than 5 hours',Unhealthy,'Class 12',0
75483,Female,25,Jaipur,Student,8.54,'More than 8 hours',Moderate,B.Ed,7
75493,Female,21,Bangalore,Student,9.44,'More than 8 hours',Moderate,B.Arch,12
75502,Male,33,Delhi,Student,7.53,'More than 8 hours',Moderate,M.Ed,9
75513,Male,21,Jaipur,Student,8.04,'5-6 hours',Healthy,BSc,10
75531,Male,21,Kanpur,Student,9.63,'More than 8 hours',Unhealthy,B.Ed,2
75535,Female,23,Pune,Student,7.8,'7-8 hours',Unhealthy,BHM,10
75536,Male,29,Patna,Student,7.51,'5-6 hours',Moderate,M.Pharm,12
75538,Female,29,Agra,Student,8.95,'7-8 hours',Unhealthy,M.Ed,3
75546,Male,23,Meerut,Student,9.71,'5-6 hours',Unhealthy,PhD,9
75548,Female,26,Agra,Student,7.5,'5-6 hours',Moderate,MCA,11
75549,Male,25,Pune,Student,8.28,'5-6 hours',Healthy,M.Ed,0
75550,Male,32,Indore,Student,5.74,'7-8 hours',Unhealthy,M.Ed,10
75551,Female,20,Srinagar,Student,8.47,'7-8 hours',Moderate,'Class 12',9
75563,Female,28,Srinagar,Student,5.16,'7-8 hours',Unhealthy,B.Arch,1
75565,Female,24,Varanasi,Student,9.89,'7-8 hours',Moderate,B.Arch,10
75568,Male,33,Visakhapatnam,Student,7.68,'More than 8 hours',Healthy,M.Tech,11
75576,Female,23,Srinagar,Student,6.1,'5-6 hours',Moderate,B.Ed,10
75577,Male,33,Kanpur,Student,7.47,'More than 8 hours',Unhealthy,MBA,2
75580,Female,32,Delhi,Student,6.38,'7-8 hours',Healthy,BA,5
75581,Female,19,Lucknow,Student,9.24,'5-6 hours',Moderate,'Class 12',5
75586,Female,28,Varanasi,Student,5.59,'More than 8 hours',Moderate,BCA,5
75587,Male,26,Srinagar,Student,7.11,Others,Unhealthy,PhD,9
75588,Male,29,Ludhiana,Student,6.27,'7-8 hours',Moderate,M.Pharm,12
75592,Male,18,Pune,Student,5.85,'7-8 hours',Moderate,'Class 12',6
75593,Male,23,Patna,Student,7.09,'More than 8 hours',Healthy,B.Ed,9
75598,Female,25,Ahmedabad,Student,9.94,'5-6 hours',Moderate,BBA,6
75603,Female,24,Bhopal,Student,7.9,'More than 8 hours',Moderate,MBBS,6
75612,Male,22,Kanpur,Student,7.51,'7-8 hours',Moderate,BHM,7
75613,Male,25,Srinagar,Student,6.17,'Less than 5 hours',Unhealthy,M.Tech,10
75615,Female,24,Thane,Student,8.71,'Less than 5 hours',Unhealthy,M.Tech,10
75624,Male,18,Meerut,Student,9.43,'More than 8 hours',Unhealthy,'Class 12',8
75625,Female,18,Kalyan,Student,9.88,'7-8 hours',Moderate,'Class 12',6
75627,Female,33,Ludhiana,Student,5.74,'5-6 hours',Healthy,B.Tech,6
75629,Female,24,Hyderabad,Student,7.09,'5-6 hours',Moderate,B.Pharm,1
75634,Female,20,Ludhiana,Student,5.57,'7-8 hours',Unhealthy,'Class 12',0
75635,Male,33,Delhi,Student,6.99,'5-6 hours',Unhealthy,MCA,11
75636,Male,21,Kalyan,Student,7.22,'More than 8 hours',Unhealthy,BHM,2
75637,Female,26,Jaipur,Student,8.46,'5-6 hours',Healthy,MBA,5
75644,Female,33,Kanpur,Student,7.92,'Less than 5 hours',Moderate,B.Ed,11
75645,Male,33,Vadodara,Student,5.58,'More than 8 hours',Unhealthy,MSc,8
75648,Female,33,Srinagar,Student,5.48,'More than 8 hours',Unhealthy,BE,12
75655,Male,20,Vasai-Virar,Student,7.9,'7-8 hours',Moderate,'Class 12',9
75662,Male,18,Nashik,Student,5.03,'7-8 hours',Unhealthy,'Class 12',9
75666,Male,32,Srinagar,Student,5.77,'7-8 hours',Moderate,PhD,5
75676,Female,29,Meerut,Student,7.15,'5-6 hours',Moderate,B.Pharm,10
75681,Female,28,Vasai-Virar,Student,7.37,'Less than 5 hours',Unhealthy,BHM,11
75694,Male,33,Mumbai,Student,8.92,'Less than 5 hours',Unhealthy,BCA,12
75697,Female,32,Nashik,Student,9.31,'7-8 hours',Moderate,LLB,12
75703,Female,34,Visakhapatnam,Student,7.22,'Less than 5 hours',Unhealthy,MSc,8
75708,Male,19,Bhopal,Student,6.69,'7-8 hours',Healthy,'Class 12',4
75713,Male,19,Bangalore,Student,7.94,'More than 8 hours',Healthy,'Class 12',10
75720,Female,31,Ludhiana,Student,8.19,'5-6 hours',Moderate,MBA,7
75721,Male,21,Kalyan,Student,8.04,'7-8 hours',Moderate,MCA,9
75723,Female,20,Bangalore,Student,6.36,'Less than 5 hours',Moderate,'Class 12',5
75729,Male,22,Surat,Student,8.21,'5-6 hours',Moderate,B.Pharm,11
75732,Male,24,Hyderabad,Student,6,'Less than 5 hours',Unhealthy,B.Ed,7
75737,Male,21,Ludhiana,Student,6.38,'5-6 hours',Unhealthy,M.Tech,1
75740,Female,21,Ludhiana,Student,8.5,'Less than 5 hours',Unhealthy,B.Arch,11
75749,Female,25,Kalyan,Student,5.61,'7-8 hours',Moderate,MCA,10
75754,Male,18,Vadodara,Student,5.37,'Less than 5 hours',Unhealthy,'Class 12',9
75755,Female,27,Chennai,Student,5.56,'Less than 5 hours',Healthy,M.Com,10
75756,Male,29,Ahmedabad,Student,9.44,'Less than 5 hours',Unhealthy,M.Com,11
75759,Female,27,Lucknow,Student,5.57,'7-8 hours',Moderate,B.Com,10
75765,Female,24,Visakhapatnam,Student,9.21,'More than 8 hours',Healthy,MCA,9
75766,Female,33,Meerut,Student,8.52,'Less than 5 hours',Unhealthy,B.Tech,7
75777,Male,18,Rajkot,Student,5.42,'5-6 hours',Unhealthy,'Class 12',8
75781,Male,20,Srinagar,Student,8.54,'7-8 hours',Unhealthy,'Class 12',11
75782,Female,22,Surat,Student,8.91,'More than 8 hours',Moderate,BHM,2
75785,Female,25,Srinagar,Student,8.78,'Less than 5 hours',Unhealthy,B.Pharm,10
75787,Male,24,Hyderabad,Student,5.51,'More than 8 hours',Moderate,M.Pharm,8
75788,Male,25,Jaipur,Student,7.7,'7-8 hours',Unhealthy,BSc,5
75796,Male,25,Lucknow,Student,7.22,'5-6 hours',Moderate,B.Pharm,3
75801,Female,18,Indore,Student,7.24,'5-6 hours',Moderate,'Class 12',4
75806,Male,33,Nagpur,Student,5.35,'Less than 5 hours',Unhealthy,B.Ed,11
75824,Female,29,Vasai-Virar,Student,8.44,'5-6 hours',Healthy,B.Arch,10
75826,Female,24,Delhi,Student,9.87,'5-6 hours',Moderate,BA,3
75827,Female,21,Nashik,Student,8.95,'More than 8 hours',Unhealthy,'Class 12',2
75828,Female,24,Srinagar,Student,9.39,'7-8 hours',Unhealthy,MA,11
75829,Female,25,Bangalore,Student,5.32,'7-8 hours',Unhealthy,B.Com,7
75830,Female,30,Surat,Student,7.15,'Less than 5 hours',Healthy,LLM,11
75834,Female,29,Vasai-Virar,Student,9.21,'Less than 5 hours',Moderate,B.Ed,9
75835,Male,24,Agra,Student,7.1,'Less than 5 hours',Moderate,M.Com,10
75838,Female,22,Thane,Student,6.81,'Less than 5 hours',Unhealthy,BSc,11
75849,Male,27,Agra,Student,8.04,'7-8 hours',Unhealthy,M.Tech,5
75850,Male,33,Meerut,Student,8.04,'More than 8 hours',Unhealthy,M.Tech,7
75857,Female,34,Ludhiana,Student,5.66,'More than 8 hours',Healthy,B.Com,8
75860,Male,29,Nashik,Student,8.35,'Less than 5 hours',Healthy,MSc,10
75866,Female,29,Vadodara,Student,7.52,'7-8 hours',Unhealthy,MBA,0
75869,Male,28,Varanasi,Student,8.62,'7-8 hours',Unhealthy,BBA,8
75873,Male,30,Delhi,Student,5.55,'Less than 5 hours',Unhealthy,M.Ed,0
75875,Female,21,Thane,Student,5.59,'7-8 hours',Healthy,MSc,11
75878,Male,20,Kalyan,Student,5.85,'Less than 5 hours',Unhealthy,'Class 12',12
75879,Male,32,Visakhapatnam,Student,9.96,'Less than 5 hours',Moderate,B.Ed,10
75886,Male,31,Delhi,Student,9.11,'More than 8 hours',Unhealthy,M.Ed,8
75887,Male,26,Nashik,Student,9.11,'Less than 5 hours',Unhealthy,MBBS,0
75900,Female,29,Srinagar,Student,7.94,'Less than 5 hours',Unhealthy,MD,3
75917,Female,20,Lucknow,Student,6,'Less than 5 hours',Healthy,'Class 12',10
75919,Female,19,Thane,Student,6.25,'7-8 hours',Moderate,'Class 12',5
75927,Male,28,Lucknow,Student,7.94,'5-6 hours',Healthy,B.Ed,4
75943,Male,25,Visakhapatnam,Student,6.99,'7-8 hours',Healthy,MSc,11
75950,Male,32,Ghaziabad,Student,7.06,'More than 8 hours',Healthy,B.Pharm,7
75954,Female,28,Chennai,Student,8.24,'7-8 hours',Unhealthy,MSc,1
75966,Male,32,Rajkot,Student,6.08,'Less than 5 hours',Unhealthy,PhD,3
75975,Female,21,Bhopal,Student,8.62,'7-8 hours',Unhealthy,MCA,10
75976,Female,28,Pune,Student,8.91,'Less than 5 hours',Healthy,B.Ed,7
75978,Male,34,Kalyan,Student,5.64,'More than 8 hours',Healthy,MBBS,4
75988,Male,28,Mumbai,Student,7.99,'7-8 hours',Unhealthy,LLM,5
76001,Male,28,Bangalore,Student,5.45,'7-8 hours',Unhealthy,MHM,6
76013,Female,32,Mumbai,Student,8.47,'More than 8 hours',Unhealthy,BCA,10
76017,Male,29,Meerut,Student,8.44,'5-6 hours',Unhealthy,B.Com,9
76020,Male,22,Rajkot,Student,5.76,'5-6 hours',Moderate,MA,7
76025,Male,24,Surat,Student,8.11,'7-8 hours',Unhealthy,B.Ed,2
76027,Female,26,Ahmedabad,Student,7.53,'More than 8 hours',Unhealthy,B.Pharm,7
76030,Female,34,Surat,Student,5.76,'7-8 hours',Healthy,MHM,12
76032,Female,25,Chennai,Student,5.46,'More than 8 hours',Moderate,'Class 12',8
76033,Male,29,Delhi,Student,9.44,'7-8 hours',Moderate,LLM,11
76034,Female,34,Lucknow,Student,9.88,'5-6 hours',Healthy,'Class 12',1
76035,Male,29,Agra,Student,8.09,'More than 8 hours',Healthy,BA,6
76037,Male,24,Lucknow,Student,9.39,'Less than 5 hours',Unhealthy,B.Ed,8
76040,Male,26,Hyderabad,Student,9.21,'5-6 hours',Unhealthy,B.Ed,11
76041,Female,27,Lucknow,Student,5.82,'Less than 5 hours',Others,BSc,7
76044,Female,30,Mumbai,Student,9.93,'5-6 hours',Moderate,B.Pharm,2
76046,Female,32,Bangalore,Student,8.5,'5-6 hours',Moderate,B.Arch,9
76048,Male,33,Thane,Student,5.85,'More than 8 hours',Unhealthy,B.Pharm,7
76052,Male,21,Kolkata,Student,7.74,'7-8 hours',Moderate,BHM,12
76054,Male,18,Ghaziabad,Student,9.6,'More than 8 hours',Unhealthy,'Class 12',6
76056,Female,33,Bhopal,Student,9.11,'7-8 hours',Healthy,M.Ed,9
76061,Female,24,Rajkot,Student,8.04,'Less than 5 hours',Healthy,BCA,2
76075,Female,22,Vasai-Virar,Student,6.86,'Less than 5 hours',Unhealthy,BA,7
76084,Female,31,Srinagar,Student,9.19,'7-8 hours',Healthy,M.Com,4
76085,Female,27,Jaipur,Student,5.46,'5-6 hours',Moderate,MSc,4
76086,Male,18,Kolkata,Student,5.69,'7-8 hours',Unhealthy,'Class 12',10
76090,Male,19,Delhi,Student,9.24,'Less than 5 hours',Unhealthy,'Class 12',8
76109,Male,21,Thane,Student,8.13,'7-8 hours',Moderate,M.Com,12
76110,Male,25,Kalyan,Student,7.88,'More than 8 hours',Unhealthy,M.Tech,8
76118,Female,30,Kalyan,Student,9.93,'5-6 hours',Moderate,BHM,10
76120,Male,25,Kanpur,Student,9.84,Others,Unhealthy,BE,4
76130,Male,26,Patna,Student,6.1,'Less than 5 hours',Moderate,B.Arch,3
76137,Female,29,Ahmedabad,Student,9.44,'7-8 hours',Moderate,MSc,11
76147,Male,33,Bangalore,Student,8.63,'7-8 hours',Unhealthy,LLB,12
76152,Female,30,Patna,Student,8.91,'More than 8 hours',Moderate,B.Arch,5
76153,Male,18,Agra,Student,5.59,'5-6 hours',Unhealthy,'Class 12',6
76154,Male,25,Delhi,Student,5.37,'7-8 hours',Healthy,B.Tech,12
76156,Female,20,Lucknow,Student,8.95,'7-8 hours',Unhealthy,'Class 12',12
76161,Male,29,Ludhiana,Student,6.37,'Less than 5 hours',Unhealthy,MBA,4
76172,Male,34,Hyderabad,Student,8.71,'5-6 hours',Healthy,B.Arch,7
76178,Male,18,Vadodara,Student,8.46,'More than 8 hours',Unhealthy,'Class 12',10
76179,Male,20,Chennai,Student,7.82,'More than 8 hours',Unhealthy,'Class 12',8
76184,Male,31,Patna,Student,9.74,'Less than 5 hours',Unhealthy,B.Ed,12
76185,Male,24,Visakhapatnam,Student,7.91,'7-8 hours',Moderate,B.Ed,10
76186,Male,28,Varanasi,Student,8.17,'More than 8 hours',Unhealthy,BE,12
76195,Female,22,Ghaziabad,Student,9.72,'Less than 5 hours',Unhealthy,'Class 12',4
76196,Male,21,Srinagar,Student,6.99,'Less than 5 hours',Moderate,BBA,10
76198,Male,21,Thane,Student,9.42,'7-8 hours',Unhealthy,M.Com,11
76200,Male,18,Vasai-Virar,Student,7.87,'More than 8 hours',Unhealthy,'Class 12',7
76201,Male,31,Lucknow,Student,5.37,'Less than 5 hours',Healthy,B.Ed,12
76211,Female,28,Kolkata,Student,9.72,'7-8 hours',Healthy,LLM,11
76212,Male,24,Rajkot,Student,5.79,'7-8 hours',Healthy,BCA,10
76213,Female,32,Chennai,Student,5.86,'5-6 hours',Healthy,BCA,12
76224,Female,20,Srinagar,Student,8.61,'5-6 hours',Moderate,'Class 12',2
76232,Male,34,Hyderabad,Student,9.41,'More than 8 hours',Healthy,MA,10
76233,Male,18,Ludhiana,Student,5.7,'Less than 5 hours',Healthy,'Class 12',11
76234,Male,31,Meerut,Student,7.22,'5-6 hours',Moderate,LLB,8
76235,Female,20,Visakhapatnam,Student,7.09,'5-6 hours',Moderate,'Class 12',5
76238,Male,18,Hyderabad,Student,7.88,'5-6 hours',Unhealthy,'Class 12',3
76248,Male,28,Kolkata,Student,6.89,'Less than 5 hours',Moderate,MSc,10
76252,Female,28,Patna,Student,8.96,'More than 8 hours',Moderate,B.Tech,10
76253,Female,26,Lucknow,Student,7.09,'5-6 hours',Healthy,B.Arch,5
76256,Male,21,Chennai,Student,8.96,'7-8 hours',Unhealthy,MCA,6
76258,Male,25,Pune,Student,8.69,'Less than 5 hours',Healthy,MCA,3
76264,Male,18,Lucknow,Student,7.09,'5-6 hours',Moderate,'Class 12',5
76275,Female,24,Ludhiana,Student,5.16,'More than 8 hours',Moderate,BSc,10
76279,Male,21,Jaipur,Student,7.03,'More than 8 hours',Unhealthy,'Class 12',6
76286,Male,32,Hyderabad,Student,9.41,'5-6 hours',Unhealthy,MD,12
76291,Male,20,Pune,Student,5.41,'Less than 5 hours',Unhealthy,'Class 12',3
76294,Male,24,Lucknow,Student,6.03,'7-8 hours',Moderate,PhD,10
76298,Female,28,Jaipur,Student,6.02,'More than 8 hours',Moderate,MBA,12
76304,Male,29,Vadodara,Student,9.26,'More than 8 hours',Unhealthy,LLB,12
76312,Male,27,Kolkata,Student,6.28,'Less than 5 hours',Healthy,LLB,12
76319,Male,23,Srinagar,Student,8.04,'Less than 5 hours',Moderate,B.Tech,2
76324,Male,20,Indore,Student,9.72,'Less than 5 hours',Moderate,'Class 12',9
76342,Male,33,Lucknow,Student,8.63,'7-8 hours',Healthy,B.Ed,11
76354,Male,24,Hyderabad,Student,8.04,'Less than 5 hours',Healthy,B.Arch,8
76360,Female,19,Surat,Student,9.46,'5-6 hours',Unhealthy,'Class 12',10
76364,Male,30,Visakhapatnam,Student,9.67,'5-6 hours',Healthy,MBA,3
76369,Male,34,Vasai-Virar,Student,6.27,'Less than 5 hours',Healthy,'Class 12',7
76381,Female,32,Thane,Student,7.03,'7-8 hours',Healthy,ME,10
76384,Female,30,Agra,Student,7.48,'Less than 5 hours',Healthy,M.Ed,12
76385,Male,29,Kalyan,Student,8.24,'More than 8 hours',Unhealthy,B.Com,8
76392,Female,24,Lucknow,Student,9.19,'More than 8 hours',Healthy,B.Pharm,0
76401,Male,20,Delhi,Student,5.51,'7-8 hours',Moderate,'Class 12',11
76405,Male,29,Agra,Student,9.96,'7-8 hours',Healthy,B.Pharm,8
76406,Male,20,Vasai-Virar,Student,6.26,'5-6 hours',Unhealthy,'Class 12',10
76409,Male,23,Nagpur,Student,6.73,'7-8 hours',Unhealthy,MD,8
76412,Male,28,Lucknow,Student,5.37,'7-8 hours',Unhealthy,MBA,3
76415,Male,32,Ludhiana,Student,7.51,'7-8 hours',Moderate,MD,12
76420,Female,24,Indore,Student,7.61,'5-6 hours',Moderate,B.Ed,0
76424,Male,20,Bangalore,Student,5.27,'7-8 hours',Unhealthy,'Class 12',4
76426,Male,26,Surat,Student,5.16,'5-6 hours',Moderate,M.Pharm,2
76427,Male,32,Varanasi,Student,5.68,'5-6 hours',Unhealthy,MCA,1
76441,Male,28,Indore,Student,9.04,'More than 8 hours',Moderate,B.Com,6
76449,Male,29,Surat,Student,5.84,'7-8 hours',Healthy,LLB,10
76453,Male,34,Agra,Student,5.51,'More than 8 hours',Unhealthy,BBA,0
76469,Female,30,Indore,Student,6.5,'More than 8 hours',Moderate,PhD,12
76473,Male,25,Chennai,Student,6.42,'7-8 hours',Unhealthy,B.Pharm,2
76483,Female,27,Thane,Student,9.66,'5-6 hours',Moderate,B.Arch,12
76484,Female,33,Lucknow,Student,5.42,'7-8 hours',Moderate,M.Ed,4
76487,Female,33,Agra,Student,8.04,'More than 8 hours',Healthy,M.Com,8
76493,Female,34,Bhopal,Student,8.95,'5-6 hours',Healthy,B.Com,3
76495,Female,23,Rajkot,Student,9.1,'More than 8 hours',Moderate,BA,9
76502,Female,20,Delhi,Student,7.94,'5-6 hours',Unhealthy,'Class 12',9
76510,Male,24,Surat,Student,9.21,'More than 8 hours',Moderate,B.Ed,4
76513,Male,28,Lucknow,Student,5.57,'7-8 hours',Healthy,BA,11
76522,Male,23,Agra,Student,9.85,'More than 8 hours',Moderate,MSc,10
76525,Female,24,Srinagar,Student,6.78,'More than 8 hours',Moderate,BCA,10
76531,Female,29,Rajkot,Student,7.77,'7-8 hours',Unhealthy,BCA,8
76536,Male,27,Rajkot,Student,7.04,'7-8 hours',Healthy,BCA,2
76537,Female,27,Kalyan,Student,9.93,'More than 8 hours',Moderate,B.Arch,7
76539,Female,23,Rajkot,Student,5.76,'Less than 5 hours',Moderate,B.Com,10
76541,Female,19,Bangalore,Student,7.79,'Less than 5 hours',Moderate,'Class 12',12
76547,Male,18,Visakhapatnam,Student,6.99,'Less than 5 hours',Healthy,'Class 12',7
76548,Male,33,Vasai-Virar,Student,7.21,'5-6 hours',Healthy,M.Ed,4
76559,Male,33,Srinagar,Student,8.62,'7-8 hours',Healthy,BE,12
76563,Female,29,Lucknow,Student,8.17,'More than 8 hours',Moderate,BSc,8
76572,Male,26,Pune,Student,5.82,'7-8 hours',Moderate,MA,9
76578,Female,31,Srinagar,Student,9.67,'7-8 hours',Moderate,M.Ed,12
76582,Female,20,Jaipur,Student,8.04,'More than 8 hours',Healthy,'Class 12',10
76584,Male,20,Bangalore,Student,5.37,'More than 8 hours',Unhealthy,'Class 12',11
76585,Male,30,Pune,Student,6.83,'7-8 hours',Moderate,B.Ed,9
76595,Male,28,Kanpur,Student,9.47,'More than 8 hours',Moderate,MA,6
76604,Male,26,Vadodara,Student,9.67,'5-6 hours',Unhealthy,M.Tech,10
76612,Male,28,Kalyan,Student,7.39,'5-6 hours',Unhealthy,BE,8
76614,Female,32,Chennai,Student,9.91,'More than 8 hours',Healthy,LLB,5
76622,Male,27,Nagpur,Student,7.02,'7-8 hours',Healthy,BSc,11
76627,Male,29,Lucknow,Student,7.25,'5-6 hours',Unhealthy,B.Tech,12
76628,Male,19,Vadodara,Student,8.9,'5-6 hours',Unhealthy,'Class 12',12
76644,Male,29,Nagpur,Student,7.45,'7-8 hours',Healthy,MBA,10
76647,Female,28,Ludhiana,Student,9.31,'5-6 hours',Unhealthy,B.Pharm,2
76654,Male,26,Vadodara,Student,9.72,'Less than 5 hours',Moderate,BCA,10
76666,Female,33,Srinagar,Student,8.28,'7-8 hours',Moderate,BHM,11
76672,Male,34,Kanpur,Student,8.62,'More than 8 hours',Moderate,MCA,2
76676,Female,28,Ahmedabad,Student,5.37,'More than 8 hours',Healthy,BSc,11
76680,Male,23,Vasai-Virar,Student,9.89,'7-8 hours',Unhealthy,MA,4
76683,Male,20,Rajkot,Student,8.74,'Less than 5 hours',Healthy,'Class 12',6
76688,Female,24,Thane,Student,6.75,'5-6 hours',Unhealthy,B.Arch,10
76689,Male,18,Lucknow,Student,9.19,'Less than 5 hours',Healthy,'Class 12',4
76692,Female,29,Srinagar,Student,9.89,'Less than 5 hours',Healthy,BE,4
76703,Male,18,Kalyan,Student,8.44,'More than 8 hours',Unhealthy,'Class 12',3
76706,Male,29,Srinagar,Student,9.95,'Less than 5 hours',Unhealthy,B.Pharm,6
76712,Male,19,Indore,Student,6.69,'Less than 5 hours',Healthy,'Class 12',4
76731,Female,20,Chennai,Student,6.25,'Less than 5 hours',Unhealthy,B.Ed,0
76736,Female,20,Hyderabad,Student,6.37,'7-8 hours',Moderate,'Class 12',9
76747,Male,20,Thane,Student,7.77,'Less than 5 hours',Unhealthy,'Class 12',10
76748,Female,25,Kolkata,Student,5.91,'More than 8 hours',Unhealthy,B.Arch,12
76751,Male,30,Thane,Student,9.39,'Less than 5 hours',Unhealthy,B.Ed,1
76752,Male,23,Jaipur,Student,8.89,'More than 8 hours',Unhealthy,B.Arch,11
76765,Female,27,Kalyan,Student,5.64,'5-6 hours',Healthy,MD,12
76772,Male,27,Surat,Student,8.24,'7-8 hours',Unhealthy,M.Tech,7
76795,Female,27,Thane,Student,6.75,'7-8 hours',Healthy,BHM,7
76801,Male,31,Nagpur,Student,7.08,'More than 8 hours',Unhealthy,LLM,7
76802,Male,27,Nashik,Student,6.28,'Less than 5 hours',Moderate,LLB,8
76805,Female,28,Surat,Student,8.4,'More than 8 hours',Moderate,BSc,4
76814,Male,27,Srinagar,Student,5.42,'Less than 5 hours',Unhealthy,B.Ed,11
76816,Female,27,Bangalore,Student,9.96,'7-8 hours',Healthy,B.Com,5
76830,Male,25,Lucknow,Student,9.71,'Less than 5 hours',Unhealthy,B.Tech,6
76832,Female,26,Vasai-Virar,Student,5.16,'Less than 5 hours',Moderate,LLM,1
76837,Male,20,Lucknow,Student,5.82,'More than 8 hours',Healthy,'Class 12',8
76842,Female,26,Varanasi,Student,7.64,'5-6 hours',Healthy,LLB,12
76844,Female,20,Nagpur,Student,9.56,'5-6 hours',Healthy,'Class 12',0
76847,Male,26,Chennai,Student,9.24,'Less than 5 hours',Unhealthy,B.Pharm,6
76852,Male,23,Ghaziabad,Student,6.03,'7-8 hours',Healthy,B.Tech,12
76853,Male,25,Agra,Student,7.34,'7-8 hours',Healthy,BSc,0
76855,Female,20,Pune,Student,6.17,'5-6 hours',Moderate,'Class 12',8
76858,Male,26,Ghaziabad,Student,6.03,'Less than 5 hours',Healthy,B.Arch,4
76865,Female,18,Vasai-Virar,Student,9.91,'5-6 hours',Unhealthy,'Class 12',10
76872,Male,28,Vasai-Virar,Student,9.89,'Less than 5 hours',Unhealthy,BSc,11
76875,Female,28,Mumbai,Student,7.1,'7-8 hours',Moderate,BBA,9
76881,Female,27,Visakhapatnam,Student,7.75,'Less than 5 hours',Healthy,B.Arch,3
76904,Male,31,Vadodara,Student,9.93,'7-8 hours',Moderate,LLB,7
76907,Male,24,Hyderabad,Student,8.35,'More than 8 hours',Moderate,BHM,10
