User ID,Age,Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Workout Intensity,Sleep Hours,Body Fat (%)
5162,46,Yoga,75,508,147,Medium,6.2,28.5
5163,25,HIIT,113,768,154,High,9.1,28.5
5164,48,HIIT,41,544,157,High,7.9,28.5
5165,32,Strength,26,233,175,Medium,9.8,28.5
5166,56,Strength,15,190,130,High,9.1,28.5
5167,24,HIIT,64,710,159,Low,4.9,28.5
5168,25,Cardio,18,706,160,Medium,4.5,28.5
5169,29,HIIT,119,489,166,High,8.9,28.5
5170,51,Yoga,110,347,139,Medium,7.5,28.5
5171,20,Cycling,51,976,111,Low,9.3,28.5
5172,55,Strength,76,586,171,Medium,5.4,28.5
5173,20,Cardio,43,261,169,Medium,6.9,28.5
5174,33,Cycling,48,748,123,High,5.6,28.5
5175,46,Strength,88,513,108,High,6.1,28.5
5176,30,Yoga,42,754,162,Medium,6.8,28.5
5177,34,Strength,30,124,128,High,7.1,28.5
5178,51,Yoga,74,591,162,Medium,6.8,28.5
5179,25,Cardio,43,748,152,Medium,6.4,28.5
5180,55,Strength,24,982,113,Medium,5.1,28.5
5181,25,Yoga,34,168,85,Low,9.1,28.5
5182,56,Yoga,61,128,123,Low,9,28.5
5183,42,Cycling,109,463,179,Medium,6.6,28.5
5184,48,Strength,81,142,125,Low,6.3,28.5
5185,36,Yoga,70,636,124,Low,4.8,28.5
5186,23,Cardio,35,540,168,High,5.2,28.5
5187,32,Strength,62,400,171,Low,4.5,28.5
5188,35,Cardio,59,238,112,High,4.7,28.5
5189,40,Running,66,781,137,Low,7.1,28.5
5190,50,Cardio,103,798,128,High,4.6,28.5
5191,19,HIIT,67,991,164,Low,6.8,28.5
5192,48,Cardio,24,629,101,High,8.1,28.5
5193,19,Running,60,756,139,Low,5.5,28.5
5194,36,Strength,55,174,96,Medium,8.9,28.5
5195,45,Yoga,15,850,177,High,6.9,28.5
5196,39,Cycling,81,688,161,Medium,7.8,28.5
5197,32,Running,81,235,157,High,7.1,28.5
5198,38,HIIT,115,317,179,Low,8.6,28.5
5199,19,Strength,38,102,92,Medium,4.3,28.5
5200,57,Yoga,55,686,92,Low,8.2,28.5
5201,38,Running,62,709,142,High,8.4,28.5
5202,33,Cycling,116,697,129,Medium,6.7,28.5
5203,32,Running,70,375,115,Medium,9.4,28.5
5204,20,Cardio,38,783,118,Medium,4.9,28.5
5205,23,Cardio,60,783,96,Medium,9.2,28.5
5206,54,Cycling,72,966,131,High,4.9,28.5
5207,36,HIIT,27,731,101,High,4.1,28.5
5208,33,Yoga,69,261,145,High,6.9,28.5
5209,36,HIIT,46,823,88,Medium,5.1,28.5
5210,23,HIIT,27,605,88,Low,8.5,28.5
5211,45,HIIT,65,351,122,Medium,5.4,28.5
5212,44,Cycling,63,560,96,Medium,8.8,28.5
5213,48,Running,109,906,94,Low,8.6,28.5
5214,50,HIIT,107,636,156,Low,7.8,28.5
5215,19,Strength,67,274,121,High,5.1,28.5
5216,24,HIIT,102,122,87,Low,7.1,28.5
5217,44,Cardio,95,185,147,High,9.2,28.5
5218,51,HIIT,55,978,81,Medium,8.2,28.5
5219,23,HIIT,16,117,85,Medium,6.4,28.5
5220,25,HIIT,75,354,112,High,4.5,28.5
5221,18,Cardio,80,730,151,High,7.1,28.5
5222,48,Cardio,106,429,108,Low,5.2,28.5
5223,33,Strength,94,350,150,High,7.8,28.5
5224,38,Cardio,75,748,100,Low,8.6,28.5
5225,21,Strength,105,660,136,Medium,7.9,28.5
5226,23,Yoga,60,551,171,Low,8.6,28.5
5227,24,Running,83,299,127,Low,7.6,28.5
5228,40,Cardio,97,445,106,High,4.9,28.5
5229,27,Yoga,14,836,103,High,7.8,28.5
5230,36,Cardio,20,540,86,Low,8.5,28.5
5231,47,Cardio,10,872,138,Low,9.8,28.5
5232,25,Strength,80,471,95,Low,6.8,28.5
5233,52,Cardio,60,826,117,Medium,9.3,28.5
5234,53,Strength,77,263,116,High,4.9,28.5
5235,49,Cardio,46,357,177,High,7.7,28.5
5236,34,Strength,32,858,83,Medium,5.8,28.5
5237,28,Running,99,905,135,Low,6.1,28.5
5238,23,HIIT,29,485,115,Low,8.2,28.5
5239,37,Running,92,485,175,High,7.6,28.5
5240,26,Cardio,13,764,152,Low,4.2,28.5
5241,56,Running,61,500,113,Medium,9.2,28.5
5242,49,Cycling,97,523,105,Low,5.8,28.5
5243,25,HIIT,73,559,150,Medium,9.1,28.5
5244,25,Cycling,64,509,106,High,8.9,28.5
5245,58,Cardio,71,390,85,Medium,4.1,28.5
5246,58,Cycling,98,121,162,Medium,5.5,28.5
5247,58,Strength,95,913,138,High,8.7,28.5
5248,18,HIIT,103,853,91,Medium,5.3,28.5
5249,50,Strength,39,422,143,High,6.3,28.5
5250,29,Cycling,110,991,108,Medium,5.6,28.5
5251,36,Cycling,101,221,160,Low,8.3,28.5
5252,54,Cardio,103,259,135,Medium,9.1,28.5
5253,25,HIIT,16,917,133,High,8,28.5
5254,25,Cycling,38,667,106,Low,7.8,28.5
5255,31,Strength,10,386,80,Low,8,28.5
5256,21,Running,22,571,131,High,6.6,28.5
5257,25,Running,69,964,93,Medium,7.7,28.5
5258,31,Strength,72,876,160,Medium,7.8,28.5
5259,42,Strength,90,265,166,Medium,6.9,28.5
5260,38,Running,16,498,152,High,8.5,28.5
5261,32,Cardio,70,933,93,Low,9.3,28.5
5262,36,Cardio,60,125,153,High,6.8,28.5
5263,22,Running,94,977,117,Low,5.8,28.5
5264,23,Cardio,13,409,127,Low,7.5,28.5
5265,46,Strength,93,820,131,Low,6.9,28.5
5266,28,Running,16,371,155,High,7.5,28.5
5267,44,Cycling,65,887,93,High,9.3,28.5
5268,54,Yoga,64,750,160,Low,9.3,28.5
5269,38,Strength,80,548,94,Medium,6.1,28.5
5270,56,Cycling,37,580,111,High,9.1,28.5
5271,22,Yoga,111,440,150,Medium,9.8,28.5
5272,35,Cycling,113,540,108,High,9,28.5
5273,44,Cycling,116,758,102,High,7,28.5
5274,22,HIIT,99,923,165,High,7.2,28.5
5275,51,Yoga,102,145,80,Medium,4.2,28.5
5276,19,HIIT,101,982,88,Low,6.7,28.5
5277,59,Cycling,104,310,90,Medium,9.1,28.5
5278,20,HIIT,106,462,135,High,8.7,28.5
5279,32,Running,96,889,161,High,7.1,28.5
5280,47,HIIT,45,242,177,Medium,4.1,28.5
5281,47,Yoga,83,604,82,High,5.4,28.5
5282,24,Strength,94,424,165,Low,5.4,28.5
5283,19,Running,35,993,155,Low,7.4,28.5
5284,18,HIIT,109,946,165,High,4.5,28.5
5285,36,Cycling,45,966,144,High,9.8,28.5
5286,49,Running,63,295,97,High,5.8,28.5
5287,45,Cycling,117,707,137,Medium,4.2,28.5
5288,37,Yoga,97,512,83,High,9.9,28.5
5289,34,Running,42,159,107,Medium,5.8,28.5
5290,30,Running,65,686,101,High,9.6,28.5
5291,41,Running,49,988,113,Low,8.2,28.5
5292,43,Strength,38,346,123,Low,4.7,28.5
5293,30,Cardio,112,196,154,Low,7,28.5
5294,53,Running,38,491,86,High,7.9,28.5
5295,23,Strength,26,485,109,Low,9.5,28.5
5296,30,HIIT,62,506,173,Low,4.6,28.5
5297,32,Cycling,25,905,132,Low,9.6,28.5
5298,34,HIIT,19,656,161,Low,8.2,28.5
5299,40,Cycling,57,236,155,High,5.8,28.5
5300,24,Strength,82,613,137,Medium,5.4,28.5
5301,19,Strength,44,611,125,Low,9.5,28.5
5302,28,Running,90,667,138,Medium,8.9,28.5
5303,21,Yoga,63,683,126,High,9.1,28.5
5304,18,Strength,95,813,169,High,9.6,28.5
5305,29,Cycling,60,843,162,Medium,7.4,28.5
5306,21,Strength,91,860,112,High,4.2,28.5
5307,23,Cycling,23,590,94,Medium,6.8,28.5
5308,44,Cardio,14,222,92,High,6.6,28.5
5309,43,Running,29,638,134,Low,7.9,28.5
5310,29,Yoga,89,890,93,Medium,9,28.5
5311,37,Cycling,49,460,158,Medium,7,28.5
5312,23,Strength,76,651,142,Low,9.7,28.5
5313,49,Running,110,359,83,Medium,9.7,28.5
5314,19,Running,119,664,128,Medium,5.6,28.5
5315,24,Strength,32,129,144,High,9.4,28.5
5316,42,Cycling,118,593,156,Low,4.6,28.5
5317,43,HIIT,44,931,101,Low,5,28.5
5318,31,HIIT,11,703,107,Medium,6.3,28.5
5319,38,HIIT,12,137,115,Low,9.3,28.5
5320,23,Cardio,32,450,125,Low,9.8,28.5
5321,50,Running,116,558,128,Medium,5.2,28.5
5322,32,HIIT,35,997,98,Low,6,28.5
5323,50,Yoga,20,757,126,Medium,4.8,28.5
5324,59,Running,83,953,104,High,5.1,28.5
5325,32,Yoga,67,515,140,Low,4.7,28.5
5326,38,Cardio,22,449,175,High,8.5,28.5
5327,22,Cycling,29,747,156,Low,5.9,28.5
5328,50,Cardio,75,242,123,High,6.7,28.5
5329,41,Strength,104,136,133,Medium,4.8,28.5
5330,28,Yoga,115,846,89,High,7.9,28.5
5331,56,HIIT,113,163,136,Medium,8.1,28.5
5332,52,Strength,11,782,113,Medium,4.6,28.5
5333,52,HIIT,33,104,87,High,5.4,28.5
5334,50,Yoga,45,415,163,High,7.8,28.5
5335,49,Cycling,76,634,100,High,6,28.5
5336,27,Strength,15,453,107,Medium,5.9,28.5
5337,34,Cycling,45,974,122,High,4.6,28.5
5338,46,Yoga,16,613,175,Low,5.3,28.5
5339,22,HIIT,109,118,130,Medium,9.3,28.5
5340,18,Cardio,29,425,164,Medium,8.2,28.5
5341,21,Cycling,71,495,134,Medium,8.4,28.5
5342,51,Cycling,13,157,103,Medium,6.8,28.5
5343,51,Running,12,792,82,High,7.3,28.5
5344,41,Cardio,54,889,105,Medium,8.4,28.5
5345,20,Strength,50,539,175,Medium,5.5,28.5
5346,49,Cycling,52,788,168,Low,6.6,28.5
5347,36,HIIT,10,121,86,High,7.6,28.5
5348,29,Strength,117,167,152,Medium,9.3,28.5
5349,45,Cardio,25,104,175,High,7.7,28.5
5350,28,Strength,75,317,131,High,5.9,28.5
5351,33,Cycling,98,830,154,High,8.1,28.5
5352,50,Yoga,45,773,144,Medium,9.6,28.5
5353,52,Cycling,106,502,168,Medium,6,28.5
5354,32,Running,83,569,155,High,5.9,28.5
5355,50,Cycling,41,261,89,High,5.9,28.5
5356,56,Running,78,384,80,Low,7.8,28.5
5357,41,Cycling,113,245,158,High,7.3,28.5
5358,54,Strength,84,507,160,High,5.6,28.5
5359,33,Strength,29,189,136,High,5.3,28.5
5360,19,Cardio,39,399,175,Medium,4,28.5
5361,48,Strength,88,536,138,Low,4.7,28.5
5362,53,HIIT,78,773,92,Low,8.1,28.5
5363,55,Running,97,753,169,High,7.7,28.5
5364,58,Strength,77,564,172,High,5.4,28.5
5365,34,Cardio,17,665,151,High,8.2,28.5
5366,48,Yoga,48,288,144,Medium,9.8,28.5
5367,57,HIIT,75,629,136,Medium,6.2,28.5
5368,20,Yoga,64,962,174,Medium,10,28.5
5369,49,Yoga,53,524,99,High,7.2,28.5
5370,22,HIIT,111,303,129,Medium,8.9,28.5
5371,42,Yoga,44,659,125,High,9.7,28.5
5372,47,Cycling,30,837,81,High,9.2,28.5
5373,30,Strength,39,231,91,High,5.6,28.5
5374,18,Cardio,60,321,119,Low,4.4,28.5
5375,26,Running,44,701,126,Low,5.6,28.5
5376,59,HIIT,95,612,121,Medium,7,28.5
5377,30,Running,35,848,88,Medium,4.9,28.5
5378,51,Strength,45,605,149,Medium,9.1,28.5
5379,35,Yoga,105,977,157,High,5.4,28.5
5380,46,HIIT,71,276,156,High,5.9,28.5
5381,42,HIIT,89,697,154,High,7.2,28.5
5382,53,Cycling,12,110,104,Medium,7.5,28.5
5383,36,Cycling,52,144,104,Low,9,28.5
5384,45,Cycling,87,911,120,Low,6.3,28.5
5385,55,HIIT,99,853,167,High,7.3,28.5
5386,53,Strength,73,936,147,Medium,7.1,28.5
5387,27,Cardio,79,713,150,Low,7.9,28.5
5388,58,Cycling,16,739,83,Low,4,28.5
5389,57,Running,67,577,166,Low,6.2,28.5
5390,47,Cycling,67,775,119,High,4.6,28.5
5391,26,Running,95,768,93,High,4.1,28.5
5392,18,Cardio,106,271,113,Medium,9.4,28.5
5393,53,Running,66,724,96,Low,9.7,28.5
5394,45,Cycling,29,912,121,Low,6.6,28.5
5395,36,Cycling,34,687,176,High,5.5,28.5
5396,41,Cardio,57,796,166,High,8.3,28.5
5397,31,HIIT,38,635,163,Medium,8,28.5
5398,22,Strength,77,646,117,Medium,5,28.5
5399,44,Yoga,95,416,131,Medium,5.4,28.5
5400,35,Strength,101,851,163,Medium,9.7,28.5
5401,44,Cardio,90,713,108,Medium,4.7,28.5
5402,33,Strength,90,622,130,Medium,7.9,28.5
5403,40,Cardio,105,531,154,High,6.1,28.5
5404,23,Strength,31,985,116,Low,5.5,28.5
5405,26,Yoga,56,118,124,Medium,8.1,28.5
5406,33,Strength,78,287,138,High,9.5,28.5
5407,43,Yoga,51,702,174,Medium,7.7,28.5
5408,19,Cycling,34,432,146,Medium,8,28.5
5409,49,Strength,12,828,123,High,4.8,28.5
5410,43,Cardio,85,681,168,Medium,5.8,28.5
5411,37,HIIT,51,892,142,High,8.5,28.5
5412,20,Strength,107,119,104,High,7.4,28.5
5413,48,HIIT,85,118,158,Low,7.5,28.5
5414,34,Cycling,46,931,155,High,6.7,28.5
5415,52,Cycling,70,387,158,Low,4.5,28.5
5416,42,Running,76,910,84,Medium,8.9,28.5
5417,32,Strength,54,670,179,Medium,5.1,28.5
5418,44,Cycling,32,489,91,Medium,9,28.5
5419,36,Cycling,33,570,86,Medium,9.8,28.5
5420,58,Strength,73,577,159,Low,6.8,28.5
5421,31,Strength,45,214,153,Low,4.4,28.5
5422,32,Yoga,105,678,121,Medium,5,28.5
5423,20,HIIT,11,308,126,Low,9.4,28.5
5424,18,Cycling,118,239,125,Medium,6.2,28.5
5425,50,HIIT,116,649,132,Medium,6.8,28.5
5426,28,Strength,77,513,99,Low,7.9,28.5
5427,23,Cardio,61,590,85,Medium,7.9,28.5
5428,42,Cardio,30,540,163,Low,6,28.5
5429,28,HIIT,15,315,164,Low,9.3,28.5
5430,35,Cycling,56,329,178,Medium,5.2,28.5
5431,35,HIIT,33,945,167,High,8.2,28.5
5432,28,HIIT,110,871,112,Low,9.4,28.5
5433,18,Strength,22,700,83,High,9.8,28.5
5434,49,Running,68,278,127,High,9.3,28.5
5435,24,Yoga,13,637,80,Medium,8.4,28.5
5436,37,Strength,46,904,160,High,6.2,28.5
5437,38,Cardio,15,329,139,Low,4.2,28.5
5438,49,Yoga,61,176,115,Medium,6.7,28.5
5439,23,HIIT,51,293,179,Medium,9.1,28.5
5440,47,Cycling,45,473,107,Low,6.1,28.5
5441,43,Strength,92,678,141,Low,7.3,28.5
5442,25,Cardio,73,431,119,High,7.3,28.5
5443,19,Running,89,536,161,High,9.8,28.5
5444,20,Cycling,109,250,106,High,4.2,28.5
5445,34,HIIT,99,926,110,Low,4.5,28.5
5446,39,HIIT,68,389,163,Low,5.5,28.5
5447,52,HIIT,32,287,118,Low,4.2,28.5
5448,53,Cardio,89,601,116,Medium,4.7,28.5
5449,31,Cycling,63,853,151,Low,5.9,28.5
5450,32,HIIT,30,278,178,Low,7.1,28.5
5451,46,Running,15,416,84,Medium,8,28.5
5452,46,Yoga,89,562,163,Medium,9,28.5
5453,33,Running,41,671,167,High,7.9,28.5
5454,50,Cycling,19,142,134,Medium,7.8,28.5
5455,39,HIIT,102,633,139,Medium,5.3,28.5
5456,44,HIIT,111,759,87,High,8,28.5
5457,19,Cardio,84,843,176,Low,5.7,28.5
5458,37,Cycling,58,140,179,Medium,7.7,28.5
5459,32,Yoga,53,312,166,High,7.7,28.5
5460,38,Cycling,13,958,144,Low,7.5,28.5
5461,52,Running,114,289,88,High,4.3,28.5
5462,20,Strength,34,622,131,Medium,9.4,28.5
5463,46,Cycling,80,460,104,High,8.2,28.5
5464,52,Strength,47,351,157,Medium,5.1,28.5
5465,22,Cardio,53,385,81,Low,5.1,28.5
5466,56,Yoga,13,894,140,High,5.1,28.5
5467,27,Strength,102,330,131,High,6.6,28.5
5468,25,Cardio,36,417,99,High,7.6,28.5
5469,29,Yoga,65,185,109,High,6.4,28.5
5470,48,Yoga,91,346,80,High,6,28.5
5471,44,Strength,57,835,178,Medium,6.4,28.5
5472,42,HIIT,18,923,137,Low,6.4,28.5
5473,48,Cardio,17,450,90,Low,7,28.5
5474,19,Cardio,13,392,105,High,5.6,28.5
5475,22,Yoga,37,484,101,High,4.6,28.5
5476,27,Running,104,604,137,High,7.7,28.5
5477,34,Yoga,89,630,167,Medium,6,28.5
5478,37,Running,102,895,155,High,4.6,28.5
5479,43,Cardio,32,703,139,Medium,9,28.5
5480,20,Yoga,111,203,105,High,8.9,28.5
5481,31,Running,79,289,149,Low,4,28.5
5482,50,Strength,115,949,101,Low,6.2,28.5
5483,30,Cardio,10,674,165,Medium,8.6,28.5
5484,43,HIIT,82,270,81,Low,7.9,28.5
5485,51,Running,48,468,84,Medium,5.6,28.5
5486,24,HIIT,27,546,175,Medium,7.7,28.5
5487,35,HIIT,24,492,117,High,8.7,28.5
5488,36,Strength,88,523,149,High,9.1,28.5
5489,41,Strength,114,537,138,High,5.3,28.5
5490,52,Cardio,97,941,115,Low,6.6,28.5
5491,27,HIIT,99,182,123,High,8.3,28.5
5492,28,Running,25,495,112,Low,9.2,28.5
5493,20,Cycling,117,714,102,Low,9.7,28.5
5494,29,Strength,78,811,113,Low,9.8,28.5
5495,39,Cycling,39,697,138,Low,8.6,28.5
5496,37,Yoga,70,854,170,Low,4.6,28.5
5497,47,Cycling,112,876,161,High,6.8,28.5
5498,30,Strength,54,167,166,Low,6.3,28.5
5499,46,HIIT,63,320,147,High,8.5,28.5
5500,31,Cardio,38,187,118,Low,6.9,28.5
5501,55,Cardio,100,338,97,High,6.9,28.5
5502,36,Running,66,695,170,High,7.6,28.5
5503,43,Strength,80,299,101,Medium,9.7,28.5
5504,41,HIIT,89,588,87,Low,7.9,28.5
5505,36,Strength,91,188,118,Low,6,28.5
5506,37,Cardio,52,380,150,Medium,7,28.5
5507,40,Cycling,79,869,112,Medium,6.5,28.5
5508,42,Cycling,98,277,165,Low,9.6,28.5
5509,34,Cardio,109,715,107,Low,9.6,28.5
5510,53,HIIT,104,154,106,Low,10,28.5
5511,49,Yoga,43,343,115,High,6.5,28.5
5512,53,Yoga,97,751,114,Medium,5,28.5
5513,34,Cardio,102,521,138,Low,6.5,28.5
5514,30,Cycling,41,241,99,Low,4.9,28.5
5515,57,HIIT,19,781,118,Low,5.3,28.5
5516,48,Yoga,81,922,153,High,5.4,28.5
5517,51,Running,94,427,163,Low,7.6,28.5
5518,41,HIIT,21,616,86,Medium,6.6,28.5
5519,41,Cardio,95,729,85,Low,9,28.5
5520,54,Running,78,620,82,High,4.3,28.5
5521,27,Strength,61,209,120,Low,5.4,28.5
5522,38,Strength,93,662,171,Medium,9.2,28.5
5523,43,Strength,93,897,134,High,6.2,28.5
5524,48,Cardio,29,263,169,Medium,8.6,28.5
5525,42,Cardio,55,515,101,Low,6,28.5
5526,40,Cardio,59,363,110,Medium,9.2,28.5
5527,42,Yoga,52,241,125,High,4.5,28.5
5528,44,Cycling,99,871,111,Medium,4.6,28.5
5529,58,Yoga,26,275,151,Medium,4.9,28.5
5530,27,Running,19,664,167,High,6.4,28.5
5531,23,Running,11,198,163,Medium,8.6,28.5
5532,46,HIIT,70,520,106,Low,6.9,28.5
5533,20,Running,88,533,160,High,4.6,28.5
5534,55,Strength,24,246,90,Medium,9,28.5
5535,41,Cardio,87,842,119,Low,8.4,28.5
5536,53,Running,55,126,92,Low,7,28.5
5537,43,Cardio,93,677,123,Low,9.9,28.5
5538,54,Cycling,92,779,126,Medium,8.1,28.5
5539,24,Running,21,950,139,High,8.5,28.5
5540,54,Strength,70,620,131,Medium,7.6,28.5
5541,39,Running,41,448,97,Low,7,28.5
5542,54,Yoga,26,597,94,Medium,9.4,28.5
5543,39,Strength,21,536,162,Low,5.3,28.5
5544,46,Cycling,93,962,144,High,5.6,28.5
5545,21,HIIT,61,916,123,Medium,4.4,28.5
5546,36,Yoga,73,965,149,High,7.9,28.5
5547,50,Strength,39,982,127,Low,5.6,28.5
5548,35,Cycling,117,896,118,Low,5.4,28.5
5549,58,Cycling,84,173,106,Low,4.9,28.5
5550,43,Cardio,84,297,143,High,8.3,28.5
5551,20,Cycling,72,633,167,Low,8.7,28.5
5552,45,Running,40,515,134,Medium,4.6,28.5
5553,39,HIIT,75,905,81,Low,6.3,28.5
5554,31,Cycling,108,668,132,High,4.9,28.5
5555,43,HIIT,59,118,174,Low,8.4,28.5
5556,22,Strength,83,631,139,Medium,8.2,28.5
5557,23,HIIT,76,542,144,Medium,5.6,28.5
5558,56,HIIT,18,330,130,Low,8.2,28.5
5559,33,Running,61,325,167,Medium,8.9,28.5
5560,38,Cycling,69,475,137,Low,9.6,28.5
5561,31,Strength,92,300,164,Low,8.2,28.5
5562,36,Strength,49,194,179,High,9.8,28.5
5563,38,Yoga,107,584,113,Low,7.4,28.5
5564,50,HIIT,40,551,87,High,4.1,28.5
5565,29,Running,111,526,95,Low,7,28.5
5566,48,Running,109,254,125,High,7.1,28.5
5567,26,Yoga,108,376,123,Medium,9.7,28.5
5568,48,Running,51,561,136,Low,9,28.5
5569,40,Running,30,690,169,Low,4.2,28.5
5570,18,HIIT,68,837,143,High,8.1,28.5
5571,46,Cycling,15,828,160,Medium,6.1,28.5
5572,36,Cardio,30,335,100,Low,9.5,28.5
5573,56,Running,111,172,156,Low,9,28.5
5574,52,Yoga,114,295,91,Medium,4.2,28.5
5575,33,Cardio,18,772,83,High,9.4,28.5
5576,21,Cardio,95,199,116,High,8.5,28.5
5577,57,Yoga,102,305,155,High,5.3,28.5
5578,41,Strength,46,754,173,High,7.5,28.5
5579,44,Cardio,56,142,143,High,5.8,28.5
5580,56,Running,107,120,160,Low,9.1,28.5
5581,58,Cycling,32,276,97,High,6.2,28.5
5582,49,Cardio,41,878,139,Low,7.9,28.5
5583,20,Cycling,39,177,159,Medium,6,28.5
5584,26,HIIT,81,442,136,High,9.4,28.5
5585,56,Running,36,342,95,Medium,7.9,28.5
5586,30,Yoga,92,709,170,Low,7.1,28.5
5587,35,HIIT,11,856,145,High,7.4,28.5
5588,18,Yoga,36,419,81,Low,6.5,28.5
5589,40,Cycling,117,823,135,High,5.7,28.5
5590,27,HIIT,40,512,130,Medium,5.4,28.5
5591,34,HIIT,76,787,158,Low,6.4,28.5
5592,46,Yoga,64,759,148,Low,7.3,28.5
5593,59,Cardio,48,862,171,Low,5.3,28.5
5594,39,Strength,111,893,130,Low,8.9,28.5
5595,39,Strength,71,583,83,Low,9.7,28.5
5596,28,Yoga,13,125,104,Low,5.5,28.5
5597,22,Cardio,92,149,94,Medium,5.6,28.5
5598,37,HIIT,113,541,103,Medium,7.6,28.5
5599,22,Running,23,616,124,Medium,7.2,28.5
5600,40,HIIT,99,462,111,Low,9.2,28.5
5601,45,Running,92,790,138,Low,9.8,28.5
5602,58,Yoga,55,895,137,Medium,7.7,28.5
5603,32,Strength,26,940,96,Low,8.2,28.5
5604,32,HIIT,43,567,85,Medium,6.2,28.5
5605,25,Running,15,398,142,Low,7.5,28.5
5606,46,Running,86,293,118,Low,6.5,28.5
5607,30,Yoga,53,512,130,High,6.4,28.5
5608,51,Strength,28,879,92,Medium,8.5,28.5
5609,38,Strength,54,942,115,High,8.3,28.5
5610,56,Cycling,19,382,169,Medium,4.9,28.5
5611,44,HIIT,113,570,122,Medium,9.8,28.5
5612,21,Running,89,208,134,Medium,7.9,28.5
5613,37,Cycling,94,129,100,High,5.5,28.5
5614,27,Yoga,115,391,147,Medium,5.2,28.5
5615,31,Cardio,35,213,102,Low,5.2,28.5
5616,43,Strength,49,239,103,High,5.7,28.5
5617,44,Running,89,343,97,Low,8.8,28.5
5618,38,Cycling,19,133,108,Medium,8,28.5
5619,56,Cycling,62,327,172,Low,7.5,28.5
5620,26,Cycling,115,599,144,Low,7.1,28.5
5621,21,Cardio,37,755,169,High,7.9,28.5
5622,54,Running,66,777,123,High,7.6,28.5
5623,43,Cycling,96,762,95,Medium,8.1,28.5
5624,53,Running,96,101,158,Low,4.6,28.5
5625,24,Strength,103,820,177,Low,6.4,28.5
5626,40,HIIT,61,358,107,High,8.8,28.5
5627,18,Cardio,24,820,172,Low,6.1,28.5
5628,52,Cycling,67,382,108,Low,5.4,28.5
5629,51,Running,61,106,101,Medium,9.7,28.5
5630,57,Running,91,720,127,Medium,8,28.5
5631,36,Strength,104,200,121,Low,8.9,28.5
5632,58,Strength,115,509,110,High,5.5,28.5
5633,46,Strength,66,413,89,Low,4.3,28.5
5634,47,Strength,27,850,174,Low,9.3,28.5
5635,48,HIIT,71,532,80,Medium,9.8,28.5
5636,52,Running,96,164,146,Low,7.8,28.5
5637,55,Cycling,74,218,162,High,9.9,28.5
5638,49,Strength,27,834,95,Low,8.8,28.5
5639,44,Strength,82,531,156,Medium,6.6,28.5
5640,30,Running,44,434,109,Low,5.1,28.5
5641,39,Running,103,433,160,Medium,7.3,28.5
5642,49,Yoga,77,945,146,High,5.7,28.5
5643,19,Yoga,17,749,163,Medium,4.9,28.5
5644,39,Running,20,460,175,Low,9.8,28.5
5645,46,Cardio,29,989,173,High,8.9,28.5
5646,21,Running,102,784,134,Low,8.8,28.5
5647,56,Strength,112,504,81,Medium,7.8,28.5
5648,31,Yoga,71,273,165,Low,6.8,28.5
5649,30,Strength,28,843,157,High,7.3,28.5
5650,27,Strength,23,827,104,High,8.4,28.5
5651,21,Yoga,116,529,100,High,6.1,28.5
5652,47,Cardio,51,552,130,Low,6,28.5
5653,25,Strength,33,752,113,Medium,4.7,28.5
5654,26,HIIT,72,838,94,Medium,4.1,28.5
5655,40,Running,27,441,113,Medium,8.9,28.5
5656,26,Yoga,87,139,138,Medium,6.1,28.5
5657,49,Cardio,77,488,108,Medium,8,28.5
5658,56,Strength,87,951,155,Low,7.9,28.5
5659,23,Strength,47,394,99,Low,5.4,28.5
5660,54,Strength,71,636,99,Low,8.8,28.5
5661,47,Yoga,35,630,124,Low,8.3,28.5
5662,36,Cycling,72,521,139,Medium,9.9,28.5
5663,53,Running,48,684,82,High,4.5,28.5
5664,38,Strength,103,961,132,High,5.6,28.5
5665,24,Cardio,51,293,125,Low,5.4,28.5
5666,37,Running,37,139,171,Medium,4.5,28.5
5667,35,Running,56,237,126,High,9.5,28.5
5668,49,HIIT,14,172,111,Low,9.7,28.5
5669,43,Running,74,107,94,Medium,6.5,28.5
5670,19,HIIT,33,842,124,High,9.1,28.5
5671,26,Cycling,117,778,90,Medium,9.8,28.5
5672,26,Strength,40,987,129,Low,7.6,28.5
5673,31,Cycling,46,792,80,High,6.3,28.5
5674,18,Yoga,92,550,98,Low,9.8,28.5
5675,29,Running,18,516,80,Medium,6.1,28.5
5676,55,Running,77,830,107,High,5.6,28.5
5677,35,Yoga,10,430,114,Low,5.9,28.5
5678,53,Yoga,35,796,100,Medium,7.9,28.5
5679,54,Strength,58,741,158,Low,6.1,28.5
5680,47,Yoga,15,747,88,Low,4,28.5
5681,55,Strength,61,851,148,Low,9.5,28.5
5682,52,Cycling,99,676,85,Medium,6.3,28.5
5683,45,Strength,94,897,123,Low,8.2,28.5
5684,54,Yoga,13,725,129,Medium,8.1,28.5
5685,25,Cycling,21,189,160,High,4.6,28.5
5686,31,Running,115,992,135,Low,6.9,28.5
5687,53,HIIT,36,794,111,Medium,8,28.5
5688,53,Strength,113,202,128,Low,9,28.5
5689,42,HIIT,53,666,163,Medium,4.8,28.5
5690,45,Cardio,30,425,86,High,7.9,28.5
5691,18,HIIT,87,875,140,Low,4.5,28.5
